name,SMILES
ZINC000058341416,C/C=C/C=C/C(=O)N[C@@H](c1ccccc1)c2ccncc2
ZINC000058341417,C/C=C/C=C/C(=O)N[C@H](c1ccccc1)c2ccncc2
ZINC000092746549,CCC[C@@H](N[C@H](C)c1cccnc1)c2nnc3ccccn23
ZINC000000433755,O=C(Nc1cccc(Cl)c1)c2ccc3c(c2)OCO3
ZINC000000397225,CC(C)CNC(=O)Nc1ccc(Br)cc1
ZINC000071910987,CS(=O)(=O)c1ccccc1S[C@H]2C=CCCC2
ZINC000015108824,CC(=O)N1CCc2cc(NC(=O)Oc3ccccc3)ccc21
ZINC000036394023,N#Cc1cccnc1NCc2csc(Br)c2
ZINC000000397737,O=C(Nc1cccc(Cl)c1)OCc2ccncc2
ZINC000000397738,COc1ccc(Cl)cc1NC(=O)OCc2cccnc2
ZINC000097757173,COC(=O)c1ccc(-c2ccc(C(=O)OC)cc2F)cc1
ZINC000097757172,COC(=O)c1ccc(-c2ccc(OC)cc2OC)cc1F
ZINC000097757171,COC(=O)c1ccc(F)c(-c2ccc(C(C)=O)cc2)c1
ZINC000057531763,Cc1nc2cc(NC(=O)c3ccc(N(C)C)cc3)ccc2o1
ZINC000283487133,N#Cc1ccnc(N2CCC[C@H]2c3cccc(F)c3)c1
ZINC000000414142,O=C(Cc1c[nH]c2ccccc12)Nc3ccc(F)cc3
ZINC000058406412,CCCc1noc(CN(Cc2ccc(F)cc2)C3CC3)n1
ZINC000000445842,COc1cc(C(=O)Nc2ccccc2)c3ccccc3n1
ZINC000000361154,COc1ccccc1C(=O)Nc2cc([N+](=O)[O-])ccc2C
ZINC000000364436,Cc1ccc(NC(=O)CCc2ccccc2)cc1O
ZINC000097757215,COC(=O)c1cccc(-c2ccccc2NC(C)=O)c1
ZINC000170020745,Cc1cc([C@@H]2CCCN2C(=O)[C@H]3C[C@H]3C4CCC4)on1
ZINC000000384995,CCCc1nn(C)c(C(=O)Nc2ccc(F)cc2)c1Cl
ZINC000000415368,Cc1ccc(NC(=O)CSc2ccccc2N)cc1
ZINC000000476736,CCOC(=O)Nc1ccc(C)cc1NC(=O)OCC
ZINC000057353233,CCn1nc(CNCc2cccs2)c(-c3ccccc3)n1
ZINC000007404528,C[C@@H]1CCc2ccccc2N1S(=O)(=O)c3ccccc3
ZINC000000450134,CCOC(=O)c1ccccc1NC(=O)CCc2ccccc2
ZINC000000468059,Cc1ccccc1-c2nc(C#N)c(NC[C@H]3CCCO3)o2
ZINC000030057767,Cc1c(NC(=O)CCc2ccco2)cccc1[N+](=O)[O-]
ZINC000097553296,Cc1c[nH]c(CN(C)Cc2cccc(C(F)(F)F)c2)n1
ZINC000000468058,Cc1ccccc1-c2nc(C#N)c(NC[C@H]3CCCO3)o2
ZINC000057593559,CC(C)CC(=O)Nc1ccccc1C(=O)N2CCCCC2
ZINC000000461506,COc1ccc(CCC(=O)Nc2cc(Cl)ccn2)cc1
ZINC000014557838,NC(=O)c1cccc(NC(=O)Nc2cccc(Cl)c2)c1
ZINC000031777210,Cc1c(OCc2ccccc2)cn3ncnc(Cl)c13
ZINC000085236744,COC(C)(C)c1noc(C[C@@H]2CCOc3ccccc32)n1
ZINC000000474241,COC(=O)c1ccc(NC(=O)/C=C/c2ccc(C)cc2)cc1
ZINC000006525661,C[C@H]1CCc2onc(C(=O)N[C@@H]3CCCC[C@H]3C)c2C1
ZINC000097610145,COCc1cc(-c2cccc(OC(F)(F)F)c2)ncn1
ZINC000057352182,COc1cccc(-c2cc3c(=S)[nH]ccn3n2)c1
ZINC000000447191,Cc1cccc(OCC(=O)N[C@H]2CCCC[C@H]2C)c1
ZINC000057352184,COc1cccc(-c2cc3c(Cl)nccn3n2)c1
ZINC000000447193,Cc1cccc(OCC(=O)N[C@H]2CCCC[C@@H]2C)c1
ZINC000000385577,CCCc1cc(C(=O)Nc2cc(F)ccc2C)n(C)n1
ZINC000101726232,CCc1ccc(N2C(=O)[C@H]3CC(C)=C(C)C[C@H]3C2=O)cc1
ZINC000000343161,C[C@@H](NC(=S)NC(=O)c1ccccc1)c2ccccc2
ZINC000000343160,C[C@H](NC(=S)NC(=O)c1ccccc1)c2ccccc2
ZINC000058985050,COc1ccccc1C[C@H]2CCCN2C(=O)c3ccoc3C
ZINC000029431462,CCCC[C@H](CC)CNC(=O)c1ccc(NC(N)=O)cc1
ZINC000170022176,COc1cc(C)cc2c1OCC[C@H]2Nc3ccc(C#N)nc3
ZINC000000282957,CCN(CC)C(=O)c1ccccc1NC(=O)c2ccccc2
ZINC000000285270,Cc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1N
ZINC000000555050,Cc1ccc(S[C@H](C)C(=O)NCc2cccnc2)cc1
ZINC000014262152,Cc1nc(/C=C/C(=O)NCc2cccc(Cl)c2)cs1
ZINC000058355109,O=S(=O)(/C=C/c1ccccc1Cl)Nc2cccnc2
ZINC000060331323,Cn1ccnc1Sc2ccc(F)cc2NC(=O)C3CC3
ZINC000000374769,Cc1ccccc1C(=O)N[C@@H](C)c2ccc3c(c2)OCO3
ZINC000000341837,Cc1ccc(OCC(=O)Nc2cccnc2Cl)cc1
ZINC000000341836,Cc1cccc(OCC(=O)Nc2cccnc2Cl)c1
ZINC000014959997,O=C(C1=CCCC1)N2CCC[C@@H](Nc3ccc(F)cc3)C2
ZINC000000374761,Cc1cccc(C(=O)N[C@H](C)c2ccc3c(c2)OCO3)c1
ZINC000000441656,O=S(=O)(NC1CCCCC1)c2ccc3ccccc3c2
ZINC000000530701,COc1cccc(CNc2nc3ccccc3n2C)c1OC
ZINC000057996259,C[C@H](c1ccccc1)N(C)C(=O)CN(C)c2ccccc2
ZINC000057996258,C[C@@H](c1ccccc1)N(C)C(=O)CN(C)c2ccccc2
ZINC000031807399,Clc1ccc(Cl)c(Nc2ncnc3n[nH]cc23)c1
ZINC000058126631,CCN(C(=O)CNc1ccccc1C(C)=O)c2ccccc2
ZINC000036398074,C/C=C/C=C/C(=O)N[C@@H](C)c1cc(F)ccc1F
ZINC000036398075,C/C=C/C=C/C(=O)N[C@H](C)c1cc(F)ccc1F
ZINC000000435272,Cc1onc(-c2ccccc2)c1C(=O)NC3CCCC3
ZINC000426380759,Cc1cc(-c2cccc3c2OCC3)nc(C)c1C#N
ZINC000030971745,CC(=O)Nc1nc(CN(C)CC2CCCCC2)cs1
ZINC000000555708,S=C(c1ccc(N2CCCC2)cc1)N3CCCCC3
ZINC000000503243,O=C(NC(=S)Nc1ccccc1)c2ccccc2Cl
ZINC000058392429,CCn1ccc2cc(NC(=O)C[C@@H]3CCCO3)ccc21
ZINC000000456278,Cc1ccc(NC(=S)NC(=O)CC(C)C)cc1C
ZINC000000358990,CCc1ccc(OCC(=O)Oc2ccc(OC)cc2)cc1
ZINC000000470198,CCOc1ccc(C(=O)Nc2cccc(C(=O)OC)c2)cc1
ZINC000014188914,Cc1ccc(NC(=O)[C@H](C)N(C)Cc2ccco2)cc1F
ZINC000014186972,O=C(NCCSc1ccccc1)c2cccc(F)c2
ZINC000014188912,Cc1ccc(NC(=O)[C@@H](C)N(C)Cc2ccco2)cc1F
ZINC000239527664,CCCCO[C@@H]1C[C@@H](OC(=O)C[C@H]2CCCO2)C1(C)C
ZINC000239527663,CCCCO[C@@H]1C[C@H](OC(=O)C[C@H]2CCCO2)C1(C)C
ZINC000000330849,Cc1cc(O)c(NC(=O)COc2ccccc2)cc1C
ZINC000009157667,C[C@H](Oc1cccnc1[N+](=O)[O-])c2ccc(F)cc2
ZINC000253420004,c1ccc2nc(N3CCC[C@@H](c4nccs4)C3)cnc2c1
ZINC000000398854,Nc1cc2c(cc1Br)-c3ccc(F)cc3C2=O
ZINC000000330840,COc1ccc(C(=O)Nc2cc(C)c(C)cc2O)cc1
ZINC000058356451,Cc1nn(C)c(Oc2ccccc2)c1CNCc3ccco3
ZINC000029974617,Cc1sc(-c2ccco2)nc1C(=O)NCC(F)(F)F
ZINC000009157668,C[C@@H](Oc1cccnc1[N+](=O)[O-])c2ccc(F)cc2
ZINC000000375549,CC(C)(C)c1ccc(/C=C/C(=O)Nc2nncs2)cc1
ZINC000074726650,C[C@H]1CC[C@H](CCC(=O)N(C)c2cc(F)ccc2F)O1
ZINC000000362717,CC(C)CCNC(=O)c1ccccc1Br
ZINC000074934292,CCCOc1cc(NC)c([N+](=O)[O-])cc1Br
ZINC000075145083,CC(C)N(C(=O)/C=C/c1ccccc1C#N)C2CCC2
ZINC000000563225,O=C(Nc1ccccn1)c2ccccc2Br
ZINC000223162403,c1ccc(OCc2csc(CNc3ncncn3)c2)cc1
ZINC000000258920,COc1ccc(C(=O)N[C@H](C)c2ccccc2)cc1OC
ZINC000058415543,COCc1cccc(NC(=O)CCNc2ccccc2)c1
ZINC000002524329,O=C1CCCCN1c2ccc(F)cc2Br
ZINC000000474472,COc1ccc(CCNC(=O)/C=C/c2cccs2)cc1
ZINC000000258929,COc1ccc(OC)c(NC(=O)c2ccccc2F)c1
ZINC000036646060,COc1cccc(-c2csc3ncn4cnnc4c23)c1
ZINC000015293148,O=C(CNc1ccc(F)cc1Cl)NCc2cccs2
ZINC000000399359,CC(=O)N[C@@H](CC(C)C)C(=O)Oc1cccc2ccccc12
ZINC000036393322,Cc1cc(NC(=O)c2cc(-c3cccc(F)c3)no2)no1
ZINC000014389024,N#Cc1ccc(C(=O)Oc2ccc(F)c(F)c2)cc1
ZINC000000270740,CC(=O)N[C@](C)(CC(=O)c1ccccc1)c2ccccc2
ZINC000000270741,CC(=O)N[C@@](C)(CC(=O)c1ccccc1)c2ccccc2
ZINC000000433152,Cc1ccc(/C=C/C(=O)Nc2ccc3c(c2)OCO3)cc1
ZINC000014003570,CCC(=O)Nc1ccccc1C(=O)N(C)C2CCCCC2
ZINC000037563328,COC(=O)c1sc(N2C[C@H](C)C[C@@H](C)C2)nc1Cl
ZINC000000448211,Nc1ccc(Br)cc1C(=O)c2ccccc2F
ZINC000000398347,Cc1ccc(NC(=O)NCc2ccccn2)c(C)c1
ZINC000000287790,Cc1cc(N)ccc1NC(=O)c2ccccc2Cl
ZINC000000390646,Clc1ccc(NCc2nnc3n2CCCCC3)cc1
ZINC000000462338,CCc1cc(C(=O)COc2ccc(F)cc2)c(O)cc1O
ZINC000058179843,Cc1noc(C)c1NC(=O)Cc2coc(-c3ccccc3)n2
ZINC000169986713,C[C@@](O)(CNc1ncnc2ccc(F)cc12)c3ccccc3
ZINC000000496539,COc1cccc(C(=O)Nc2cccc(C)c2)c1OC
ZINC000000496538,COc1cccc(C(=O)Nc2ccc(C)cc2)c1OC
ZINC000000548792,CCOc1ccc([C@H](O)c2cnc(C(C)C)n2C)cc1
ZINC000004676827,O=C1CCCCCCCC(=O)OCCCCCCO1
ZINC000000496536,COc1cccc(C(=O)Nc2ccccc2C)c1OC
ZINC000000473601,COc1ccc(/C=C/C(=O)NCc2ccc(F)cc2)cc1
ZINC000004938661,Cc1cc(-c2ccccc2)nc3oc4c(=O)[nH]cnc4c13
ZINC000060726255,COc1cc(CNc2ccc(C(F)(F)F)cn2)ccn1
ZINC000058542857,CCc1cc2c(NCc3ccccc3CO)ncnc2s1
ZINC000036358568,Cn1ccc2cc(C(=O)NC[C@@H]3C[C@@H]4C=C[C@H]3C4)ccc21
ZINC000058453593,Cc1ccc(C#N)cc1NC(=O)N(C)Cc2ccco2
ZINC000000527797,O=C1c2ccccc2C(=O)N1CCSc3ccccc3
ZINC000000363448,CSc1cccc(NS(=O)(=O)c2ccccc2)c1
ZINC000000272936,COc1cccc(C(=O)N[C@H](C)Cc2ccccc2)c1
ZINC000029520512,O=C(NCCCN1CCc2ccccc21)c3cccc(F)c3
ZINC000036358567,Cn1ccc2cc(C(=O)NC[C@H]3C[C@@H]4C=C[C@H]3C4)ccc21
ZINC000058182697,Cc1noc(C)c1NC(=O)c2cc(Cl)ccc2F
ZINC000132688411,Cc1cccc(Cl)c1NC(=O)N(C)C[C@@H]2CCC[C@@H]2O
ZINC000097379554,Cc1ncsc1CNc2nc3cc(F)ccc3n2C
ZINC000000473463,O=C(/C=C/c1c(F)cccc1Cl)NCc2ccncc2
ZINC000001045895,O=C1CS[C@H](c2cccnc2)N1c3ccc(F)cc3F
ZINC000000473461,CC[C@@H](Oc1ccccc1)C(=O)N2CCCCCC2
ZINC000000272586,Cc1ccc(NCn2c(=O)sc3ccccc32)cc1
ZINC000252677979,C[C@@H]1CCCN(C(=O)[C@@H]2C[C@H]2c3ccccc3)CC1
ZINC000014075160,O=C(Nc1ccc(F)cc1F)[C@@H]2C[C@@H]3CCC[C@H](C2)C3=O
ZINC000000301766,COc1ccc(NC(=S)NC(=O)C2CCCCC2)cc1
ZINC000058064798,NC(=O)c1cccc(OCc2cc(-c3ccccc3)on2)c1
ZINC000000295600,COc1cc(N)c(Cl)cc1NC(=O)c2ccccc2
ZINC000000551627,Nc1ccccc1Nc2c(F)c(F)nc(F)c2Cl
ZINC000000426544,O=C(NCc1ccc(F)cc1)c2noc3c2CCCCC3
ZINC000030161809,COCc1cccc(C(=O)NCc2cc(F)cc(F)c2)c1
ZINC000000442470,CCC[C@@H](C)NC(=O)c1ccc([N+](=O)[O-])cc1Cl
ZINC000000541997,O=Cc1ccc(-c2ccc(Cl)c([N+](=O)[O-])c2)o1
ZINC000000335645,COc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1
ZINC000193110700,c1ccc(Cn2cc(N[C@H]3CCCc4occc43)cn2)nc1
ZINC000257346388,C[C@@H]1CC[C@@H]2[C@H](CC[C@@H]3C[C@H](O)CC[C@]32C)C1=O
ZINC000257346389,C[C@@H]1CC[C@@H]2[C@H](CC[C@@H]3C[C@@H](O)CC[C@]32C)C1=O
ZINC000074954635,CCOc1c(F)cccc1C(=O)N(C)[C@H](C)CSC
ZINC000074954633,CCOc1c(F)cccc1C(=O)N(C)[C@@H](C)CSC
ZINC000058418194,Cc1oc(-c2ccccc2)nc1CCNC(=O)C3CCC3
ZINC000030377261,C[C@@H]1CCCC[C@H]1N(C)C(=O)c2cccc3cn[nH]c23
ZINC000000371066,Cc1ccc(NC(=O)c2c(Cl)c(C)nn2C)cc1C
ZINC000000438765,CCOC(=O)c1ccc(NC(=O)CCc2ccccc2)cc1
ZINC000093110167,Cn1cnnc1-c2cncc(NC/C=C/c3ccccc3)c2
ZINC000000246076,CC(=O)Nc1ccc(NCc2ccc([N+](=O)[O-])cc2)cc1
ZINC000000246074,COc1ccc(CNc2ccc(NC(C)=O)cc2)cc1
ZINC000000445126,CN(Cc1ccccc1)C(=O)/C=C/c2ccc([N+](=O)[O-])cc2
ZINC000017836415,CCc1ccc(N2C(=O)[C@@H]3CC(C)=C(C)C[C@H]3C2=O)cc1
ZINC000058066101,COc1ccc(CN(Cc2c(C)noc2C)C3CC3)cc1
ZINC000058244485,Cc1nc2ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc2o1
ZINC000074641327,COc1cc(Cl)c(C)cc1NC(=O)NC2CCC2
ZINC000000386128,CC(C)(C)C(=O)CS(=O)(=O)c1ccc2ccccc2c1
ZINC000029357136,Cc1nc(CC(=O)Nc2ccc3c(c2)CCC3)cs1
ZINC000000434318,O=Cc1ccc(-c2nc3c4ccccc4ccn3c2C=O)o1
ZINC000030864301,COc1cc(OC)cc(C(=O)N(C)C2CCCCC2)c1
ZINC000015193775,COC(=O)c1ccc(NC(=O)c2cc(F)ccc2F)s1
ZINC000058277846,CC/C=C(/C)\C(=O)N(C)Cc1ccc(F)cc1F
ZINC000218914549,CC1=C(c2ccccc2)[C@@](O)(c3ccccc3)[C@@H](C)[C@H]1O
ZINC000000449974,Cc1ccc(CNC(=O)/C=C/c2ccccc2)cc1
ZINC000031694932,CSc1ccc([C@H](C)NC(=O)c2ccncc2)cc1
ZINC000000552446,Cc1ccc(C(=O)n2c(=S)nc3cc(C)ccn32)cc1
ZINC000015291236,N#Cc1ccc(NCC(=O)Nc2ccc3c(c2)CCC3)cc1
ZINC000097480144,CCCc1nc(C(=O)N[C@@H]2C[C@@H]2c3ccccc3)cs1
ZINC000036650164,C[C@H]1Oc2ccccc2O[C@H]1C(=O)NC3CCCCCC3
ZINC000000276359,COc1ccc(NC(=O)Nc2ccc(OC)cc2)cc1
ZINC000013745513,C[C@H](NC(=O)c1ccc(Cl)cc1Cl)[C@@H]2CCCO2
ZINC000058641578,CCN(C(=O)[C@@H]1Cc2ccccc2O1)c3ccccc3C
ZINC000031335284,C[C@H]1C[C@H]1c2ccc(/C=C/C(=O)NCc3ccccn3)o2
ZINC000031335281,C[C@@H]1C[C@H]1c2ccc(/C=C/C(=O)NCc3ccccn3)o2
ZINC000060342344,CCC(CC)C(=O)NCCc1coc(-c2ccccc2)n1
ZINC000000358433,Cc1ccccc1C(=O)Oc2ccccc2[N+](=O)[O-]
ZINC000000334590,CCOC(=O)[C@H](C)Oc1ccsc1-c2ccncc2
ZINC000000358436,Cc1cccc(C(=O)Oc2ccccc2[N+](=O)[O-])c1
ZINC000000385418,COc1ccccc1NC(=O)c2sc(Cl)nc2C
ZINC000058016101,CN(Cc1nnc(-c2ccco2)o1)Cc3ccccc3F
ZINC000058714070,CCN(C(=O)c1cc(C)no1)c2cc(C)ccc2C
ZINC000074795867,COC(=O)c1ccc(CSc2nnc(C3CC3)s2)o1
ZINC000003435334,Cc1cc(C)c2nc(NC(=O)c3cc(C)on3)sc2c1
ZINC000000275912,Cc1ccc(-c2cc(C(F)(F)F)n3ncnc3n2)cc1
ZINC000000396614,CCOC(=O)Cc1ccc(OCc2ccccc2)cc1
ZINC000075108641,CC(C)(C)CC(C)(C)NC(=O)NCc1ccncc1
ZINC000000396346,CCCN(CCC)C(=O)Nc1ccc(OC)cc1
ZINC000097513860,COc1ccc(C(=O)C[C@H]2C(=O)Nc3ccccc32)cc1
ZINC000011914816,C[C@@H]1CCc2noc(NC(=O)c3cccs3)c2C1
ZINC000000501653,Cc1cc(C)nc(SCc2cn3c(C)cc(C)nc3n2)n1
ZINC000000552704,COC(=O)c1sc(=S)n(Cc2ccccc2)c1C
ZINC000074997217,O=C(NCc1ccc2c(c1)CCCO2)c3cccs3
ZINC000042110188,CN(Cc1ccco1)c2ccc3ncccc3c2[N+](=O)[O-]
ZINC000014300404,Cc1ccc(C)c(C(=O)c2ccccc2C(=O)NC3CC3)c1
ZINC000058280504,Cc1cccc(C(C)(C)CNC(=O)c2c(C)nn(C)c2C)c1
ZINC000096163946,Cc1cc(=O)c2cccc(-c3cccc(N)c3)c2[nH]1
ZINC000002524333,Cc1cc(Br)ccc1N2CCCCC2=O
ZINC000058344101,CC[C@@H](C)C(=O)N1CCC[C@H]1c2cccc(OC)c2
ZINC000058344100,CC[C@H](C)C(=O)N1CCC[C@@H]1c2cccc(OC)c2
ZINC000058344102,CC[C@H](C)C(=O)N1CCC[C@H]1c2cccc(OC)c2
ZINC000014208409,NC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1
ZINC000030123931,CCOCc1ccc(CNC(=O)c2cc(C)oc2C)cc1
ZINC000000265336,CC(=O)c1cc(C)ccc1OC(=O)c2cccc([N+](=O)[O-])c2
ZINC000031341172,Cc1occc1C(=O)NCc2ccccc2COC(C)C
ZINC000000436884,COc1ccc(CNc2cc([N+](=O)[O-])ccc2OC)cc1
ZINC000000458583,CC(C)C(=O)Nc1ccc(Br)cc1F
ZINC000000268121,O=C(Nc1cccc(O)c1)c2cc([N+](=O)[O-])ccc2Cl
ZINC000045070051,COC(=O)N1N=N[C@]2(C)[C@@]3(C)C(C)=C(C)[C@]3(C)[C@@]12C
ZINC000005783929,O=C1C=CC(=O)N1c2c(Cl)cc(Cl)cc2Cl
ZINC000000293729,O=C(COc1ccc(Cl)cc1Cl)Nc2ccccn2
ZINC000057484013,O=C(NCc1nc2ccccc2s1)[C@H]3CC=CCC3
ZINC000057484015,O=C(NCc1nc2ccccc2s1)[C@@H]3CC=CCC3
ZINC000169795788,CC[C@H](C)OC(=O)OCC(F)(F)C(F)(F)F
ZINC000031654577,CC(C)c1nc(Cn2cnc3ccsc3c2=O)cs1
ZINC000000437229,CC(=O)c1cccc(NC(=O)c2cccc(F)c2)c1
ZINC000000476969,O=C(c1ccncc1)N2CCC(Cc3ccccc3)CC2
ZINC000132102277,COc1c(F)cc(NC(=O)c2cc(C(C)C)[nH]n2)cc1F
ZINC000014576112,CSCC(=O)Nc1ccc(-c2nccs2)cc1
ZINC000000440404,COc1ccc(C(=O)Nc2ccccc2C)cc1OC
ZINC000000297866,O=C(Nc1cccc([N+](=O)[O-])c1)c2c(F)cccc2F
ZINC000000470694,N#Cc1cc2c(nc1S[C@@H]3CCCC[C@H]3O)CCCC2
ZINC000000362543,Cc1ccc(OCC(=O)NCCc2ccccc2)c(C)c1
ZINC000000362547,Cc1cccc(C)c1OCC(=O)NC2CCCCC2
ZINC000000470693,N#Cc1cc2c(nc1S[C@H]3CCCC[C@H]3O)CCCC2
ZINC000058162613,O=C(Nc1ccc(-n2cncn2)c(Cl)c1)C3CCCC3
ZINC000000386018,Cc1cccc(OCCn2c(=O)oc3ccc(C)cc32)c1
ZINC000165997206,CC(C)COc1cc(Br)ccc1C#N
ZINC000000386019,Cc1ccc(OCCn2c(=O)oc3ccc(C)cc32)cc1
ZINC000000391343,O=C(NCSc1nc2ccccc2o1)c3ccccc3
ZINC000014162945,CC(C)c1nnc(SCc2cn3ccccc3c2C#N)[nH]1
ZINC000057524752,Cc1cccc(C)c1NC(=O)[C@@H]2COc3ccccc3C2
ZINC000037976429,O=C(c1ccc(F)cc1)N2CCC[C@@H](C(F)(F)F)C2
ZINC000058061210,CC(=O)c1cc(CCC(=O)N2C[C@@H](C)C[C@H](C)C2)oc1C
ZINC000000433937,COc1ccc(NC(=O)/C=C/c2ccc(C)o2)cc1
ZINC000058061215,CC(=O)c1cc(CCC(=O)N2C[C@H](C)C[C@@H](C)C2)oc1C
ZINC000000538876,CCN(c1ccccc1)c2nc(=O)c3cccnc3s2
ZINC000014179789,COc1cccc(NC(=O)c2cc(C)nc3onc(C)c23)c1
ZINC000000343627,COc1ccc(C(=O)c2cc(C)ccc2OC)cc1
ZINC000000395198,COc1ccc(NC(=O)Nc2ccc(NC(C)=O)cc2)cc1
ZINC000014179783,Cc1cc(C(=O)Nc2ccccc2C)c3c(C)noc3n1
ZINC000000289451,Cc1cc(Br)ccc1NC(=O)C(F)(F)F
ZINC000015015264,O=C1C(Cl)=C(Cc2ccccc2)C(=O)N1c3ccccc3
ZINC000000410114,COc1ccc(NCc2cccc(OC)c2OC)cc1
ZINC000015018305,COc1ccc(C[C@H]2C(=O)Nc3c(C)cccc32)cc1OC
ZINC000000302445,COc1ccc(/C=C/C(=O)Oc2ccc(F)cc2)cc1
ZINC000000556116,Cc1cccc(NC(=S)NC(=O)Cc2ccccc2)c1C
ZINC000009950632,CC[C@H](C)NC(=O)[C@@]12C[C@@H]3C[C@@H](C[C@@](Cl)(C3)C1)C2
ZINC000000556112,Cc1ccc(-n2nc3ccc(NC(=O)C(C)C)cc3n2)cc1
ZINC000000528995,CCc1ccc(-c2ccc(=O)n(-c3ccccc3)n2)cc1
ZINC000058289351,CN(Cc1nc2ccccc2[nH]1)C(=O)/C=C/c3ccsc3
ZINC000194713004,COc1cc(NC(=O)[C@H](C)SC)ccc1Cl
ZINC000000400460,CC(=O)N(C)C(=O)Nc1ccc(Cl)c(Cl)c1
ZINC000000400462,CCCC(=O)N(C)C(=O)Nc1ccc(Cl)cc1
ZINC000193500924,CS[C@@H](C)C(=O)N(Cc1ccsc1)c2cccnc2
ZINC000057845253,Cc1ccc(NCC(=O)N2CCCCC2)cc1Cl
ZINC000000288585,S=C1N=N[C@@H](Cc2ccccc2)N1Cc3ccccc3
ZINC000000117263,CC(C)NC(=O)C1c2ccccc2Oc3ccccc31
ZINC000000363634,O=C(Oc1ccc(OC(=O)C2CCC2)cc1)C3CCC3
ZINC000000454574,Cc1ccccc1CNC(=O)/C=C/c2ccc3c(c2)OCO3
ZINC000000311638,O=C(Cc1cccs1)N[C@H]2[C@H]3C[C@@H]4C[C@@H](C3)C[C@H]2C4
ZINC000000474647,COc1ccccc1OCC(=O)c2ccc(C)cc2
ZINC000036532950,CCOC(=O)c1cc(Cl)cc(Br)c1
ZINC000000500652,O=c1c2[nH]c3ccccc3c2ncn1CCc4ccccc4
ZINC000002805543,C[C@@H]1CCc2onc(C(=O)Nc3ccc(Cl)cn3)c2C1
ZINC000000280149,COc1cc(CNc2ccccc2C)cc3c1OCO3
ZINC000000469642,COc1ccc(-c2nc(-c3ccccc3)no2)c(OC)c1
ZINC000000254605,c1ccc2c(c1)CCN2CCN3CCc4ccccc43
ZINC000057256242,CCOc1ccc2c(c1)CN(Cc3ccccc3)CO2
ZINC000000343974,O=C(Cc1c(F)cccc1Cl)Nc2ccccn2
ZINC000000533423,COc1ccccc1-c2nn3c(-c4ccco4)nnc3s2
ZINC000000437689,CC(=O)Oc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1
ZINC000036613279,COCCNc1nc(-c2ccc(F)cc2)cc(C(F)F)n1
ZINC000000395443,Cc1ccc(NC(=O)NCc2cccnc2)c(C)c1
ZINC000058543734,CCCCC[C@H](C)NC(=O)NCCc1ccccc1
ZINC000097757035,COC(=O)c1cccc(-c2ccccc2[N+](=O)[O-])c1
ZINC000058543732,CCCCC[C@@H](C)NC(=O)NCCc1ccccc1
ZINC000000464211,CN(C(=O)/C=C/c1ccc([N+](=O)[O-])cc1)c2ccccc2
ZINC000031609781,O=c1oc2ccccc2n1Cc3cc(F)cc4cccnc34
ZINC000000477851,Cc1c(Cl)cccc1NC(=S)N2CCC[C@@H](CO)C2
ZINC000000324861,COc1ccc2c(c1OC)C(=O)O[C@H]2Nc3ccc(C)cc3
ZINC000000250042,COc1cccc(NC(=O)Nc2cccc(C)n2)c1
ZINC000000400504,CCOC(=O)N(O)c1ccc(Cl)c(Cl)c1
ZINC000030500189,O=C(NCc1cc(F)cc(F)c1)c2cc(F)ccc2F
ZINC000030113416,Cc1ccc(C)c([C@@H](C)NC(=O)c2ccc3n[nH]nc3c2)c1
ZINC000030113418,Cc1ccc(C)c([C@H](C)NC(=O)c2ccc3n[nH]nc3c2)c1
ZINC000036395184,N#Cc1cccc(C(=O)Nc2ccc3ccccc3n2)c1
ZINC000000305251,CC(C)(C)[C@@H](O)CSc1nc2ccccc2[nH]1
ZINC000000305250,CCOc1ccc2[nH]c(SC[C@@H](O)C(C)(C)C)nc2c1
ZINC000000554262,Cc1ccc(C(=O)COc2nc(C)cc(C)c2C#N)cc1
ZINC000057529484,CC(=O)Nc1cc(NC(=O)c2ccccc2C)ccc1F
ZINC000000253588,O=C(/C=C/c1ccc(F)cc1)N2CCc3ccccc3C2
ZINC000000253582,CC[C@@H](Oc1ccccc1)C(=O)Nc2cc(C)ccn2
ZINC000000313944,Cc1sc2ncnc(NCc3cccnc3)c2c1C
ZINC000000279589,COc1ccc(NCc2ccc([N+](=O)[O-])s2)c(OC)c1
ZINC000000303178,CCCC(=O)Nc1cccc(NC(=O)c2cccnc2)c1
ZINC000031862576,CCOC(=O)c1sc(N)c(C(=O)c2ccccc2)c1C
ZINC000015436376,Cc1cc(C)c(OCC(=O)Nc2cccnc2)c(C)c1
ZINC000000271370,Cc1ccc2nc(NC(=O)c3cccnc3)sc2c1
ZINC000014228649,CCCCS(=O)(=O)N[C@H](C)c1ccc(CCC)cc1
ZINC000253426131,O=c1cc(/C=C/c2ccc([N+](=O)[O-])cc2)nc(C3CC3)[nH]1
ZINC000014250813,O=C(OCc1nc2ccccc2o1)c3ccsc3
ZINC000015471906,COc1ccccc1[C@@H](C)NC(=O)c2ccc(Cl)nc2
